#DETEKTREF,INT_BEGIN,Q_KFZ,V_KFZ,Q_PKW,V_PKW,Q_LKW,V_LKW
1000008274,04:50:00,12,5,12,5,0,0
1000008274,05:00:00,12,6,12,6,0,0
1000008274,05:10:00,0,0,0,0,0,0
1000008274,05:20:00,0,0,0,0,0,0
1000008274,05:30:00,0,0,0,0,0,0
1000008274,05:40:00,0,0,0,0,0,0
1000008274,05:50:00,6,2,6,2,0,0
1000008274,06:00:00,6,3,6,3,0,0
1000008274,06:10:00,0,0,0,0,0,0
1000008274,06:20:00,0,0,0,0,0,0
1000008274,06:30:00,24,9,18,8,6,1
1000008274,06:40:00,30,11,30,11,0,0
1000008274,06:50:00,24,10,18,8,6,2
1000008274,07:00:00,6,3,6,3,0,0
1000008274,07:10:00,0,0,0,0,0,0
1000008274,07:20:00,30,12,30,12,0,0
1000008274,07:30:00,0,0,0,0,0,0
1000008274,07:40:00,12,2,6,2,6,2
1000008274,07:50:00,24,7,18,5,6,2
1000008274,08:00:00,24,4,24,4,0,0
1000008274,08:10:00,42,10,30,9,12,4
1000008274,08:20:00,36,10,36,10,0,0
1000008274,08:30:00,54,14,36,8,18,6
1000008274,08:40:00,30,10,30,10,0,0
1000008274,08:50:00,24,8,24,8,0,0
1000008274,09:00:00,60,14,48,12,12,4
1000008274,09:10:00,66,14,54,12,12,4
1000008274,09:20:00,24,10,18,8,6,3
1000008274,09:30:00,42,10,18,5,24,5
1000008274,09:40:00,42,8,24,5,18,6
1000008274,09:50:00,36,11,18,7,18,6
1000008274,10:00:00,42,10,36,8,6,2
1000008274,10:10:00,36,12,30,10,6,2
1000008274,10:20:00,30,10,18,6,12,4
1000008274,10:30:00,24,4,24,4,0,0
1000008274,10:40:00,24,7,18,5,6,2
1000008274,10:50:00,12,5,12,5,0,0
1000008274,11:00:00,18,6,18,6,0,0
1000008274,11:10:00,24,8,24,8,0,0
1000008274,11:20:00,30,9,30,9,0,0
1000008274,11:30:00,60,10,60,10,0,0
1000008274,11:40:00,90,14,78,14,12,4
1000008274,11:50:00,72,20,72,20,0,0
1000008274,12:00:00,54,12,42,10,12,3
1000008274,12:10:00,30,10,30,10,0,0
1000008274,12:20:00,13,5,13,5,0,0
1000008274,12:30:00,12,4,12,4,0,0
1000008274,12:40:00,78,16,48,10,30,10
1000008274,12:50:00,30,6,30,6,0,0
1000008274,13:00:00,12,3,12,3,0,0
1000008274,13:10:00,6,2,0,0,6,2
1000008274,13:20:00,36,8,36,8,0,0
1000008274,13:30:00,36,8,36,8,0,0
1000008274,13:40:00,30,9,24,10,6,1
1000008274,13:50:00,42,11,36,11,6,2
1000008274,14:00:00,42,11,24,8,18,5
1000008274,14:10:00,54,13,48,11,6,2
1000008274,14:20:00,30,8,24,6,6,2
1000008274,14:30:00,12,4,12,4,0,0
1000008274,14:40:00,30,11,24,9,6,2
1000008274,14:50:00,30,11,24,8,6,3
1000008274,15:00:00,18,5,12,2,6,3
1000008274,15:10:00,30,8,30,8,0,0
1000008274,15:20:00,66,16,60,14,6,3
1000008274,15:30:00,24,14,24,14,0,0
1000008274,15:40:00,42,13,30,13,12,5
1000008274,15:50:00,6,2,0,0,6,2
1000008274,16:00:00,42,9,30,8,12,1
1000008274,16:10:00,12,3,6,2,6,1
1000008274,16:20:00,12,4,12,4,0,0
1000008274,16:30:00,18,6,12,4,6,2
1000008274,16:40:00,0,0,0,0,0,0
1000008274,16:50:00,30,7,24,5,6,2
1000008274,17:00:00,6,3,6,3,0,0
1000008274,17:10:00,12,4,12,4,0,0
1000008274,17:20:00,24,7,24,7,0,0
1000008274,17:30:00,6,2,6,2,0,0
1000008274,17:40:00,12,3,6,2,6,1
1000008274,17:50:00,24,6,24,6,0,0
1000008274,18:00:00,12,2,12,2,0,0
1000008274,18:10:00,0,0,0,0,0,0
1000008274,18:20:00,18,4,18,4,0,0
1000008274,18:30:00,18,4,18,4,0,0
1000008274,18:40:00,30,10,24,7,6,2
1000008274,18:50:00,0,0,0,0,0,0
1000008274,19:00:00,24,10,24,10,0,0
1000008274,19:10:00,18,6,12,4,6,2
1000008274,19:20:00,6,2,6,2,0,0
1000008274,19:30:00,12,5,12,5,0,0
1000008274,19:40:00,6,2,6,2,0,0
1000008274,19:50:00,12,5,12,5,0,0
1000008274,20:00:00,30,8,30,8,0,0
1000008274,20:10:00,12,4,12,4,0,0
1000008274,20:20:00,36,9,36,9,0,0
1000008274,20:30:00,18,7,18,7,0,0
1000008274,20:40:00,0,0,0,0,0,0
1000008274,20:50:00,30,7,30,7,0,0
1000008274,21:00:00,12,5,12,5,0,0
1000008274,21:10:00,0,0,0,0,0,0
1000008274,21:20:00,12,4,12,4,0,0
1000008274,21:30:00,18,5,18,5,0,0
1000008274,21:40:00,0,0,0,0,0,0
1000008274,21:50:00,6,2,6,2,0,0
1000008274,22:00:00,12,4,6,2,6,3
1000008274,22:10:00,12,4,12,4,0,0
1000008274,22:20:00,0,0,0,0,0,0
1000008274,22:30:00,0,0,0,0,0,0
1000008274,22:40:00,12,2,6,2,6,2
1000008274,22:50:00,0,0,0,0,0,0
1000008274,23:00:00,6,2,6,2,0,0
1000008274,23:10:00,12,4,12,4,0,0
1000008274,23:20:00,0,0,0,0,0,0
1000008274,23:30:00,0,0,0,0,0,0
1000008274,23:40:00,0,0,0,0,0,0
1000008274,23:50:00,0,0,0,0,0,0
1000008362,00:00:00,24,19,12,14,12,11
1000008362,00:10:00,24,19,12,13,12,13
1000008362,00:20:00,42,30,24,14,18,16
1000008362,00:30:00,30,20,24,20,6,6
1000008362,00:40:00,42,32,24,20,18,19
1000008362,00:50:00,24,17,24,17,0,0
1000008362,01:00:00,36,23,18,12,18,17
1000008362,01:10:00,18,15,12,14,6,9
1000008362,01:20:00,0,0,0,0,0,0
1000008362,01:30:00,12,5,6,6,6,5
1000008362,01:40:00,24,23,18,18,6,6
1000008362,01:50:00,36,29,24,18,12,11
1000008362,02:00:00,12,18,12,18,0,0
1000008362,02:10:00,12,17,12,17,0,0
1000008362,02:20:00,12,5,6,4,6,6
1000008362,02:30:00,7,8,7,8,0,0
1000008362,02:40:00,12,12,6,6,6,5
1000008362,02:50:00,24,19,18,19,6,5
1000008362,03:00:00,24,30,24,30,0,0
1000008362,03:10:00,24,22,6,7,18,15
1000008362,03:20:00,18,15,0,0,18,15
1000008362,03:30:00,30,24,24,18,6,6
1000008362,03:40:00,6,5,6,5,0,0
1000008362,03:50:00,24,19,6,7,18,12
1000008362,04:00:00,36,22,24,22,12,11
1000008362,04:10:00,24,22,12,10,12,12
1000008362,04:20:00,36,37,30,31,6,6
1000008362,04:30:00,12,12,6,6,6,7
1000008362,04:40:00,36,30,30,30,6,4
1000008362,04:50:00,48,31,30,25,18,20
1000008362,05:00:00,42,39,18,17,24,22
1000008362,05:10:00,24,22,24,22,0,0
1000008362,05:20:00,54,34,48,36,6,3
1000008362,05:30:00,102,54,66,48,36,30
1000008362,05:40:00,96,51,78,48,18,14
1000008362,05:50:00,66,29,54,29,12,11
1000008362,06:00:00,60,48,54,45,6,3
1000008362,06:10:00,96,48,54,42,42,22
1000008362,06:20:00,120,50,96,47,24,11
1000008362,06:30:00,210,44,156,44,54,26
1000008362,06:40:00,114,37,84,39,30,18
1000008362,06:50:00,216,53,192,53,24,20
1000008362,07:00:00,174,51,144,53,30,23
1000008362,07:10:00,138,45,114,42,24,17
1000008362,07:20:00,180,52,162,52,18,13
1000008362,07:30:00,192,60,162,62,30,26
1000008362,07:40:00,264,51,222,51,42,20
1000008362,07:50:00,288,50,258,50,30,16
1000008362,08:00:00,204,52,168,52,36,25
1000008362,08:10:00,204,54,174,54,30,14
1000008362,08:20:00,246,52,180,56,66,26
1000008362,08:30:00,240,53,186,54,54,26
1000008362,08:40:00,222,58,180,52,42,38
1000008362,08:50:00,192,56,168,56,24,13
1000008362,09:00:00,180,40,162,41,18,14
1000008362,09:10:00,180,55,162,54,18,16
1000008362,09:20:00,174,53,150,45,24,19
1000008362,09:30:00,192,47,162,42,30,18
1000008362,09:40:00,186,44,156,45,30,19
1000008362,09:50:00,216,55,180,55,36,27
1000008362,10:00:00,120,40,102,37,18,14
1000008362,10:10:00,126,42,90,36,36,26
1000008362,10:20:00,156,53,138,54,18,15
1000008362,10:30:00,150,42,126,42,24,16
1000008362,10:40:00,144,44,126,44,18,14
1000008362,10:50:00,174,54,138,51,36,17
1000008362,11:00:00,174,50,156,50,18,15
1000008362,11:10:00,210,56,204,57,6,6
1000008362,11:20:00,174,48,156,44,18,9
1000008362,11:30:00,228,54,192,55,36,27
1000008362,11:40:00,144,45,102,35,42,32
1000008362,11:50:00,156,51,132,51,24,16
1000008362,12:00:00,186,42,168,43,18,14
1000008362,12:10:00,186,55,168,56,18,11
1000008362,12:20:00,168,48,138,49,30,14
1000008362,12:30:00,180,52,156,54,24,13
1000008362,12:40:00,216,52,192,54,24,18
1000008362,12:50:00,192,56,168,51,24,21
1000008362,13:00:00,192,54,162,56,30,16
1000008362,13:10:00,192,57,150,53,42,32
1000008362,13:20:00,216,52,168,55,48,20
1000008362,13:30:00,210,49,198,44,12,11
1000008362,13:40:00,198,54,180,55,18,13
1000008362,13:50:00,216,56,192,56,24,17
1000008362,14:00:00,192,52,180,53,12,6
1000008362,14:10:00,228,57,204,51,24,23
1000008362,14:20:00,204,56,180,57,24,21
1000008362,14:30:00,210,50,186,50,24,17
1000008362,14:40:00,204,54,162,52,42,17
1000008362,14:50:00,192,42,174,42,18,10
1000008362,15:00:00,186,48,162,48,24,16
1000008362,15:10:00,222,49,210,49,12,4
1000008362,15:20:00,312,52,276,54,36,19
1000008362,15:30:00,306,53,270,54,36,25
1000008362,15:40:00,222,54,186,52,36,24
1000008362,15:50:00,300,56,258,57,42,26
1000008362,16:00:00,252,52,198,54,54,27
1000008362,16:10:00,264,54,240,48,24,16
1000008362,16:20:00,318,55,306,56,12,8
1000008362,16:30:00,294,54,282,55,12,8
1000008362,16:40:00,258,54,246,54,12,9
1000008362,16:50:00,252,51,210,52,42,25
1000008362,17:00:00,168,47,156,48,12,9
1000008362,17:10:00,210,55,180,56,30,14
1000008362,17:20:00,264,53,234,54,30,17
1000008362,17:30:00,264,57,228,58,36,15
1000008362,17:40:00,324,57,312,58,12,9
1000008362,17:50:00,258,50,246,50,12,9
1000008362,18:00:00,228,54,210,54,18,13
1000008362,18:10:00,210,54,198,54,12,10
1000008362,18:20:00,150,49,120,49,30,9
1000008362,18:30:00,168,51,162,52,6,5
1000008362,18:40:00,192,46,168,47,24,16
1000008362,18:50:00,204,56,180,51,24,21
1000008362,19:00:00,150,58,120,53,30,20
1000008362,19:10:00,144,53,126,54,18,16
1000008362,19:20:00,186,51,162,52,24,15
1000008362,19:30:00,174,57,162,56,12,10
1000008362,19:40:00,150,48,120,51,30,21
1000008362,19:50:00,114,48,114,48,0,0
1000008362,20:00:00,156,59,132,60,24,11
1000008362,20:10:00,114,53,102,54,12,12
1000008362,20:20:00,78,46,72,47,6,3
1000008362,20:30:00,126,49,126,49,0,0
1000008362,20:40:00,126,46,120,47,6,4
1000008362,20:50:00,156,58,150,58,6,5
1000008362,21:00:00,120,57,102,57,18,15
1000008362,21:10:00,96,47,90,48,6,4
1000008362,21:20:00,120,52,108,54,12,10
1000008362,21:30:00,90,47,90,47,0,0
1000008362,21:40:00,78,39,66,40,12,10
1000008362,21:50:00,90,41,72,33,18,13
1000008362,22:00:00,102,47,96,48,6,4
1000008362,22:10:00,96,52,90,46,6,6
1000008362,22:20:00,78,40,66,35,12,9
1000008362,22:30:00,84,55,72,49,12,11
1000008362,22:40:00,54,40,48,40,6,4
1000008362,22:50:00,66,41,66,41,0,0
1000008362,23:00:00,48,26,30,27,18,10
1000008362,23:10:00,78,41,60,34,18,13
1000008362,23:20:00,24,21,18,18,6,4
1000008362,23:30:00,18,19,18,19,0,0
1000008362,23:40:00,24,22,12,13,12,10
1000008362,23:50:00,36,23,24,17,12,12
1000008364,00:00:00,18,19,12,12,6,7
1000008364,00:10:00,18,8,18,8,0,0
1000008364,00:20:00,18,18,18,18,0,0
1000008364,00:30:00,18,14,18,14,0,0
1000008364,00:40:00,54,42,36,28,18,20
1000008364,00:50:00,36,26,24,16,12,11
1000008364,01:00:00,24,11,18,11,6,6
1000008364,01:10:00,18,14,12,7,6,7
1000008364,01:20:00,6,12,6,12,0,0
1000008364,01:30:00,12,11,6,5,6,6
1000008364,01:40:00,30,26,18,18,12,14
1000008364,01:50:00,18,17,6,5,12,12
1000008364,02:00:00,12,14,12,14,0,0
1000008364,02:10:00,6,9,6,9,0,0
1000008364,02:20:00,18,13,18,13,0,0
1000008364,02:30:00,7,7,7,7,0,0
1000008364,02:40:00,12,11,6,5,6,6
1000008364,02:50:00,6,7,6,7,0,0
1000008364,03:00:00,18,22,12,16,6,6
1000008364,03:10:00,18,16,18,16,0,0
1000008364,03:20:00,12,9,12,9,0,0
1000008364,03:30:00,24,16,18,10,6,6
1000008364,03:40:00,6,6,6,6,0,0
1000008364,03:50:00,18,12,18,12,0,0
1000008364,04:00:00,18,16,18,16,0,0
1000008364,04:10:00,18,17,6,4,12,12
1000008364,04:20:00,48,30,48,30,0,0
1000008364,04:30:00,18,16,6,6,12,11
1000008364,04:40:00,33,27,33,27,0,0
1000008364,04:50:00,18,21,6,7,12,13
1000008364,05:00:00,30,24,24,19,6,6
1000008364,05:10:00,6,5,6,5,0,0
1000008364,05:20:00,48,36,48,36,0,0
1000008364,05:30:00,48,37,48,37,0,0
1000008364,05:40:00,42,26,42,26,0,0
1000008364,05:50:00,54,37,54,37,0,0
1000008364,06:00:00,30,25,30,25,0,0
1000008364,06:10:00,84,52,84,52,0,0
1000008364,06:20:00,42,32,42,32,0,0
1000008364,06:30:00,72,37,72,37,0,0
1000008364,06:40:00,48,29,42,25,6,4
1000008364,06:50:00,96,54,90,54,6,6
1000008364,07:00:00,120,56,120,56,0,0
1000008364,07:10:00,48,28,42,28,6,5
1000008364,07:20:00,78,46,78,46,0,0
1000008364,07:30:00,114,46,108,46,6,5
1000008364,07:40:00,162,52,162,52,0,0
1000008364,07:50:00,138,56,138,56,0,0
1000008364,08:00:00,138,50,138,50,0,0
1000008364,08:10:00,114,43,96,44,18,14
1000008364,08:20:00,144,50,138,44,6,6
1000008364,08:30:00,90,38,90,38,0,0
1000008364,08:40:00,96,40,90,40,6,6
1000008364,08:50:00,66,34,66,34,0,0
1000008364,09:00:00,84,33,72,32,12,10
1000008364,09:10:00,42,29,36,29,6,6
1000008364,09:20:00,48,37,48,37,0,0
1000008364,09:30:00,66,36,66,36,0,0
1000008364,09:40:00,72,34,72,34,0,0
1000008364,09:50:00,96,42,90,36,6,6
1000008364,10:00:00,60,39,60,39,0,0
1000008364,10:10:00,30,19,30,19,0,0
1000008364,10:20:00,72,30,72,30,0,0
1000008364,10:30:00,78,45,66,41,12,10
1000008364,10:40:00,42,28,36,28,6,5
1000008364,10:50:00,60,32,60,32,0,0
1000008364,11:00:00,84,50,78,48,6,9
1000008364,11:10:00,36,24,36,24,0,0
1000008364,11:20:00,114,53,114,53,0,0
1000008364,11:30:00,72,41,72,41,0,0
1000008364,11:40:00,60,31,54,26,6,5
1000008364,11:50:00,102,44,96,44,6,5
1000008364,12:00:00,138,50,132,50,6,5
1000008364,12:10:00,90,59,90,59,0,0
1000008364,12:20:00,120,38,102,32,18,11
1000008364,12:30:00,60,39,54,39,6,5
1000008364,12:40:00,120,51,114,52,6,3
1000008364,12:50:00,96,48,96,48,0,0
1000008364,13:00:00,96,37,96,37,0,0
1000008364,13:10:00,102,52,96,46,6,6
1000008364,13:20:00,84,32,84,32,0,0
1000008364,13:30:00,84,47,78,40,6,7
1000008364,13:40:00,72,37,72,37,0,0
1000008364,13:50:00,90,51,78,39,12,12
1000008364,14:00:00,78,37,78,37,0,0
1000008364,14:10:00,72,34,72,34,0,0
1000008364,14:20:00,96,46,96,46,0,0
1000008364,14:30:00,84,41,78,33,6,8
1000008364,14:40:00,84,40,78,40,6,6
1000008364,14:50:00,108,52,108,52,0,0
1000008364,15:00:00,132,52,126,52,6,6
1000008364,15:10:00,126,42,108,36,18,7
1000008364,15:20:00,114,54,108,53,6,6
1000008364,15:30:00,120,46,114,46,6,6
1000008364,15:40:00,186,56,180,56,6,6
1000008364,15:50:00,198,58,198,58,0,0
1000008364,16:00:00,138,56,138,56,0,0
1000008364,16:10:00,156,47,156,47,0,0
1000008364,16:20:00,174,50,162,50,12,11
1000008364,16:30:00,162,48,162,48,0,0
1000008364,16:40:00,150,51,150,51,0,0
1000008364,16:50:00,168,61,168,61,0,0
1000008364,17:00:00,126,51,120,51,6,5
1000008364,17:10:00,132,50,132,50,0,0
1000008364,17:20:00,120,39,114,39,6,3
1000008364,17:30:00,126,65,126,65,0,0
1000008364,17:40:00,126,57,120,57,6,5
1000008364,17:50:00,114,37,108,37,6,6
1000008364,18:00:00,114,47,114,47,0,0
1000008364,18:10:00,108,49,102,49,6,6
1000008364,18:20:00,114,47,114,47,0,0
1000008364,18:30:00,150,54,144,54,6,6
1000008364,18:40:00,108,62,102,57,6,5
1000008364,18:50:00,78,47,78,47,0,0
1000008364,19:00:00,90,47,90,47,0,0
1000008364,19:10:00,60,30,54,30,6,6
1000008364,19:20:00,102,54,102,54,0,0
1000008364,19:30:00,60,35,60,35,0,0
1000008364,19:40:00,96,44,96,44,0,0
1000008364,19:50:00,30,18,30,18,0,0
1000008364,20:00:00,78,37,78,37,0,0
1000008364,20:10:00,47,31,40,23,7,7
1000008364,20:20:00,54,32,48,32,6,7
1000008364,20:30:00,66,33,66,33,0,0
1000008364,20:40:00,60,39,60,39,0,0
1000008364,20:50:00,78,52,78,52,0,0
1000008364,21:00:00,60,29,60,29,0,0
1000008364,21:10:00,42,32,42,32,0,0
1000008364,21:20:00,72,50,66,50,6,6
1000008364,21:30:00,24,18,24,18,0,0
1000008364,21:40:00,53,38,47,37,7,7
1000008364,21:50:00,66,40,60,40,6,4
1000008364,22:00:00,36,34,36,34,0,0
1000008364,22:10:00,42,30,42,30,0,0
1000008364,22:20:00,42,25,42,25,0,0
1000008364,22:30:00,60,47,48,47,12,11
1000008364,22:40:00,30,24,30,24,0,0
1000008364,22:50:00,24,23,24,23,0,0
1000008364,23:00:00,48,23,42,23,6,6
1000008364,23:10:00,72,38,72,38,0,0
1000008364,23:20:00,12,10,12,10,0,0
1000008364,23:30:00,18,16,12,17,6,8
1000008364,23:40:00,12,11,12,11,0,0
1000008364,23:50:00,36,18,36,18,0,0
1000008118,00:00:00,174,71,168,70,6,10
1000008118,00:10:00,168,68,150,69,18,19
1000008118,00:20:00,120,73,114,68,6,5
1000008118,00:30:00,126,76,114,78,12,13
1000008118,00:40:00,84,70,78,70,6,8
1000008118,00:50:00,90,56,72,46,18,19
1000008118,01:00:00,66,59,54,59,12,12
1000008118,01:10:00,78,63,72,63,6,8
1000008118,01:20:00,84,66,78,68,6,6
1000008118,01:30:00,60,66,54,67,6,6
1000008118,01:40:00,66,63,54,67,12,9
1000008118,01:50:00,72,51,60,54,12,10
1000008118,02:00:00,60,44,48,38,12,11
1000008118,02:10:00,60,43,42,38,18,18
1000008118,02:20:00,30,34,18,22,12,12
1000008118,02:30:00,36,31,36,31,0,0
1000008118,02:40:00,60,48,48,42,12,6
1000008118,02:50:00,48,45,36,31,12,14
1000008118,03:00:00,48,40,30,33,18,24
1000008118,03:10:00,36,37,30,30,6,7
1000008118,03:20:00,30,38,12,17,18,21
1000008118,03:30:00,54,48,48,42,6,6
1000008118,03:40:00,54,39,24,22,30,32
1000008118,03:50:00,24,20,18,21,6,6
1000008118,04:00:00,84,54,60,48,24,22
1000008118,04:10:00,78,63,42,40,36,38
1000008118,04:20:00,138,58,84,51,54,42
1000008118,04:30:00,102,61,72,58,30,24
1000008118,04:40:00,114,63,72,60,42,38
1000008118,04:50:00,66,49,42,38,24,18
1000008118,05:00:00,198,74,144,58,54,54
1000008118,05:10:00,210,76,138,80,72,49
1000008118,05:20:00,330,76,264,78,66,61
1000008118,05:30:00,312,76,288,70,24,20
1000008118,05:40:00,348,74,318,74,30,28
1000008118,05:50:00,360,72,264,68,96,56
1000008118,06:00:00,318,74,264,76,54,31
1000008118,06:10:00,438,78,402,79,36,27
1000008118,06:20:00,474,80,402,81,72,36
1000008118,06:30:00,498,74,390,76,108,58
1000008118,06:40:00,528,75,456,76,72,40
1000008118,06:50:00,492,71,312,73,180,51
1000008118,07:00:00,462,72,414,73,48,40
1000008118,07:10:00,624,71,552,72,72,46
1000008118,07:20:00,600,69,468,71,132,57
1000008118,07:30:00,630,68,528,63,102,56
1000008118,07:40:00,672,70,606,70,66,38
1000008118,07:50:00,648,71,510,72,138,50
1000008118,08:00:00,522,72,486,73,36,24
1000008118,08:10:00,642,71,528,72,114,45
1000008118,08:20:00,486,74,438,75,48,33
1000008118,08:30:00,522,72,390,74,132,56
1000008118,08:40:00,528,70,402,73,126,56
1000008118,08:50:00,492,71,390,72,102,38
1000008118,09:00:00,528,70,432,72,96,43
1000008118,09:10:00,570,67,444,70,126,56
1000008118,09:20:00,564,69,456,71,108,45
1000008118,09:30:00,384,71,294,73,90,50
1000008118,09:40:00,492,70,372,72,120,51
1000008118,09:50:00,492,72,390,67,102,58
1000008118,10:00:00,450,68,330,71,120,54
1000008118,10:10:00,528,71,408,73,120,47
1000008118,10:20:00,510,68,378,71,132,49
1000008118,10:30:00,522,69,396,72,126,61
1000008118,10:40:00,642,70,528,70,114,53
1000008118,10:50:00,588,70,456,71,132,50
1000008118,11:00:00,498,71,402,73,96,44
1000008118,11:10:00,624,68,486,70,138,42
1000008118,11:20:00,588,71,468,74,120,48
1000008118,11:30:00,666,71,570,72,96,65
1000008118,11:40:00,594,69,456,71,138,51
1000008118,11:50:00,594,72,480,75,114,58
1000008118,12:00:00,762,70,648,72,114,51
1000008118,12:10:00,672,71,558,72,114,66
1000008118,12:20:00,666,71,564,72,102,53
1000008118,12:30:00,654,69,504,71,150,64
1000008118,12:40:00,732,71,612,72,120,60
1000008118,12:50:00,786,71,690,72,96,52
1000008118,13:00:00,630,72,516,73,114,59
1000008118,13:10:00,840,67,678,68,162,55
1000008118,13:20:00,822,68,732,68,90,51
1000008118,13:30:00,756,71,624,72,132,60
1000008118,13:40:00,774,70,660,72,114,45
1000008118,13:50:00,768,68,630,70,138,42
1000008118,14:00:00,720,70,570,71,150,59
1000008118,14:10:00,900,69,798,69,102,52
1000008118,14:20:00,870,70,750,71,120,60
1000008118,14:30:00,780,70,660,71,120,44
1000008118,14:40:00,966,70,822,70,144,53
1000008118,14:50:00,852,69,708,70,144,51
1000008118,15:00:00,846,70,678,71,168,52
1000008118,15:10:00,918,70,822,71,96,44
1000008118,15:20:00,1038,68,900,69,138,60
1000008118,15:30:00,990,69,858,70,132,52
1000008118,15:40:00,1176,69,1050,70,126,54
1000008118,15:50:00,1008,70,924,70,84,50
1000008118,16:00:00,960,70,852,70,108,53
1000008118,16:10:00,1224,70,1122,71,102,45
1000008118,16:20:00,1134,70,1008,70,126,65
1000008118,16:30:00,1224,68,1134,68,90,49
1000008118,16:40:00,1188,68,1104,69,84,53
1000008118,16:50:00,1128,69,1020,70,108,58
1000008118,17:00:00,1038,72,954,72,84,46
1000008118,17:10:00,1152,70,1050,70,102,60
1000008118,17:20:00,1224,70,1140,70,84,47
1000008118,17:30:00,960,70,918,70,42,26
1000008118,17:40:00,1260,68,1170,68,90,44
1000008118,17:50:00,1056,71,996,72,60,44
1000008118,18:00:00,990,70,906,71,84,53
1000008118,18:10:00,990,72,936,72,54,40
1000008118,18:20:00,954,71,918,71,36,26
1000008118,18:30:00,918,70,858,70,60,34
1000008118,18:40:00,828,73,792,74,36,32
1000008118,18:50:00,804,69,726,70,78,46
1000008118,19:00:00,744,72,720,72,24,26
1000008118,19:10:00,840,69,786,69,54,32
1000008118,19:20:00,750,71,690,72,60,55
1000008118,19:30:00,660,70,612,70,48,51
1000008118,19:40:00,630,73,594,73,36,41
1000008118,19:50:00,630,72,618,73,12,12
1000008118,20:00:00,678,71,648,71,30,33
1000008118,20:10:00,618,72,582,72,36,28
1000008118,20:20:00,678,71,654,71,24,26
1000008118,20:30:00,486,73,456,74,30,25
1000008118,20:40:00,438,74,408,74,30,18
1000008118,20:50:00,612,73,582,73,30,26
1000008118,21:00:00,432,71,408,72,24,20
1000008118,21:10:00,618,74,594,74,24,18
1000008118,21:20:00,516,74,462,75,54,32
1000008118,21:30:00,552,70,516,71,36,25
1000008118,21:40:00,528,71,498,72,30,30
1000008118,21:50:00,492,70,420,71,72,50
1000008118,22:00:00,528,72,486,73,42,32
1000008118,22:10:00,576,71,564,71,12,11
1000008118,22:20:00,402,71,384,72,18,12
1000008118,22:30:00,438,70,414,71,24,18
1000008118,22:40:00,426,74,396,74,30,30
1000008118,22:50:00,348,71,318,66,30,24
1000008118,23:00:00,300,74,276,75,24,18
1000008118,23:10:00,330,71,300,66,30,19
1000008118,23:20:00,270,73,234,74,36,33
1000008118,23:30:00,264,76,234,74,30,24
1000008118,23:40:00,252,77,234,78,18,21
1000008118,23:50:00,174,68,138,64,36,32
1000008120,00:00:00,78,49,78,49,0,0
1000008120,00:10:00,72,57,72,57,0,0
1000008120,00:20:00,24,26,24,26,0,0
1000008120,00:30:00,30,34,30,34,0,0
1000008120,00:40:00,30,35,30,35,0,0
1000008120,00:50:00,18,15,18,15,0,0
1000008120,01:00:00,36,31,36,31,0,0
1000008120,01:10:00,18,24,18,24,0,0
1000008120,01:20:00,24,23,24,23,0,0
1000008120,01:30:00,24,23,24,23,0,0
1000008120,01:40:00,18,26,18,26,0,0
1000008120,01:50:00,12,17,12,17,0,0
1000008120,02:00:00,12,15,12,15,0,0
1000008120,02:10:00,30,33,30,33,0,0
1000008120,02:20:00,18,15,18,15,0,0
1000008120,02:30:00,24,28,24,28,0,0
1000008120,02:40:00,12,17,12,17,0,0
1000008120,02:50:00,0,0,0,0,0,0
1000008120,03:00:00,0,0,0,0,0,0
1000008120,03:10:00,6,11,6,11,0,0
1000008120,03:20:00,18,29,18,29,0,0
1000008120,03:30:00,18,25,18,25,0,0
1000008120,03:40:00,18,28,18,28,0,0
1000008120,03:50:00,12,8,12,8,0,0
1000008120,04:00:00,30,23,30,23,0,0
1000008120,04:10:00,18,28,18,28,0,0
1000008120,04:20:00,42,46,42,46,0,0
1000008120,04:30:00,24,37,24,37,0,0
1000008120,04:40:00,30,25,30,25,0,0
1000008120,04:50:00,48,24,36,25,12,15
1000008120,05:00:00,66,60,54,42,12,18
1000008120,05:10:00,78,69,72,69,6,7
1000008120,05:20:00,150,76,150,76,0,0
1000008120,05:30:00,216,85,210,86,6,6
1000008120,05:40:00,192,77,192,77,0,0
1000008120,05:50:00,222,85,216,85,6,7
1000008120,06:00:00,168,58,144,60,24,20
1000008120,06:10:00,228,76,222,77,6,8
1000008120,06:20:00,312,76,312,76,0,0
1000008120,06:30:00,390,74,384,75,6,6
1000008120,06:40:00,438,80,426,80,12,15
1000008120,06:50:00,432,83,408,83,24,31
1000008120,07:00:00,348,73,348,73,0,0
1000008120,07:10:00,408,77,390,77,18,14
1000008120,07:20:00,534,76,522,77,12,14
1000008120,07:30:00,456,66,438,66,18,20
1000008120,07:40:00,468,75,462,75,6,7
1000008120,07:50:00,570,76,558,76,12,14
1000008120,08:00:00,456,71,432,71,24,23
1000008120,08:10:00,432,70,414,70,18,20
1000008120,08:20:00,396,70,396,70,0,0
1000008120,08:30:00,420,79,408,79,12,15
1000008120,08:40:00,444,78,426,78,18,23
1000008120,08:50:00,510,76,492,76,18,23
1000008120,09:00:00,354,77,348,70,6,7
1000008120,09:10:00,450,76,432,77,18,20
1000008120,09:20:00,390,66,390,66,0,0
1000008120,09:30:00,312,77,300,77,12,14
